IdAluno;Resultado;1>;11>;11>9>;13>;14>;14>11>;14>14>;14>14>14>;14>14>31>;14>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>31>48>;14>32>;14>32>31>;14>38>;14>38>14>;14>38>33>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>48>;14>49>;14>7>;14>8>;16>;16>31>;16>31>30>;17>;17>30>;17>30>30>;17>31>;17>31>31>;2>;2>14>;28>;28>30>;29>;29>48>;3>;30>;30>14>;30>14>31>;30>14>31>30>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>31>;30>31>;30>31>14>;30>31>30>;30>31>30>31>;30>31>30>31>30>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>31>30>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>30>31>30>31>30>;31>30>48>;31>31>;31>31>30>;31>31>31>;31>32>;31>38>;31>41>;31>48>;31>48>29>;31>48>30>;32>;32>14>;32>31>;32>31>30>;33>;34>;34>36>;34>36>37>;34>37>;34>38>;36>;36>34>;36>34>37>;36>36>;36>36>34>;36>37>;36>38>;37>;37>34>;37>36>;37>38>;38>;38>14>;38>14>31>;38>31>;38>33>;38>36>;38>38>;39>;4>;41>;41>14>;41>31>;41>31>30>;41>41>;41>41>31>;41>41>41>;41>41>41>41>;42>;46>;48>;48>13>;48>14>;48>29>;48>29>48>;48>30>;48>30>30>;48>31>;48>48>;48>48>48>;49>;49>14>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>5>;8>;8>7>;9>
31644-4428;SUCESSO;0;2;1;2;29;1;0;0;0;1;8;0;4;0;0;0;3;0;0;1;0;0;0;0;7;0;1;0;2;0;1;0;3;3;1;4;3;0;1;0;4;1;0;0;1;0;3;32;4;0;0;8;0;7;6;3;2;1;9;0;5;2;0;0;0;3;29;3;0;0;1;16;3;0;2;1;1;1;5;3;0;0;0;0;0;0;2;0;0;2;0;2;7;1;4;4;2;2;0;0;1;1;2;2;1;1;0;0;0;2;0;0;2;8;0;0;1;0;1;1;4;0;20;0;0;0;1;0;0;0;0;0;9;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
31647-4224;SUCESSO;0;1;1;0;39;0;4;0;0;3;10;0;3;1;0;0;0;3;1;0;0;4;0;1;13;1;2;0;0;0;3;0;6;6;2;7;2;0;5;0;3;0;0;0;6;1;1;15;1;0;0;7;0;3;3;0;0;0;1;0;0;0;0;0;2;2;37;7;3;0;2;9;1;0;4;1;1;0;0;0;0;0;0;8;1;2;0;1;3;4;1;0;0;0;0;0;3;3;1;1;0;2;13;1;0;1;0;2;0;2;1;0;1;14;0;0;3;3;5;0;1;0;45;0;3;0;11;1;4;1;0;0;9;0;0;6;1;1;0;0;1;0;0;0;0;0;0;0;3;1;1;5;0;0;0;0;1
31673-4428;SUCESSO;1;3;1;1;46;3;2;0;1;2;10;0;4;0;1;0;1;2;0;0;0;1;0;1;9;0;1;0;1;0;0;0;5;5;3;3;1;0;2;0;2;0;1;1;7;1;0;27;1;0;0;14;1;6;3;1;1;3;5;0;2;0;0;0;4;2;52;0;0;0;0;19;0;0;11;4;2;0;1;0;0;0;0;8;1;0;0;0;5;2;1;1;2;0;1;1;3;3;1;1;1;0;3;0;0;0;0;1;1;3;0;0;0;8;0;0;1;3;0;0;0;1;66;1;2;0;16;0;2;0;2;1;10;0;0;7;1;1;0;0;1;0;2;0;1;1;0;0;0;0;0;2;0;0;0;0;1
31675-4428;SUCESSO;1;8;1;1;103;5;6;0;1;5;43;2;13;2;5;2;0;1;5;1;0;8;0;2;9;0;3;2;1;2;3;0;5;5;2;11;5;0;6;0;9;2;7;4;1;0;0;39;7;5;4;17;3;6;3;2;0;2;7;0;5;1;0;0;2;10;86;6;2;0;1;24;3;1;8;3;2;0;3;3;0;0;0;11;3;4;0;4;3;7;0;1;4;2;1;0;4;4;1;0;0;1;16;3;0;6;0;1;1;6;1;0;0;17;4;0;2;3;1;3;3;0;38;0;4;1;11;1;8;2;0;1;37;0;7;1;0;9;4;0;10;5;2;0;1;1;2;2;8;6;6;6;0;0;0;0;1
31677-4224;SUCESSO;0;2;1;0;39;1;3;0;2;2;17;3;3;1;0;0;0;0;1;0;0;3;1;1;7;0;1;0;0;0;0;0;3;3;0;2;0;0;2;0;2;0;1;0;3;1;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;5;1;0;3;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;3;3;0;0;0;0;0;2;2;2;0;0;0;2;0;0;0;0;1;2;2;2;0;0;10;3;0;0;2;0;0;0;0;15;0;1;0;2;0;1;0;0;0;5;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
31690-4428;SUCESSO;1;4;1;0;38;2;3;0;2;1;10;1;3;0;1;0;1;1;1;0;0;5;1;0;5;0;4;2;0;1;2;0;4;4;4;4;3;0;1;0;6;1;0;0;3;0;0;27;0;0;0;11;0;5;5;4;2;3;4;0;4;0;0;0;2;7;32;1;0;0;0;19;0;0;7;4;4;3;2;2;0;0;0;3;1;0;0;2;1;2;0;2;0;0;0;0;5;4;2;1;2;0;4;1;1;0;0;1;1;3;0;0;2;20;5;0;4;5;0;3;0;0;27;0;1;0;10;0;5;1;0;1;15;0;1;3;0;6;1;0;2;1;2;0;0;1;0;0;0;0;0;3;0;0;0;0;1
31692-4428;SUCESSO;1;3;1;1;53;2;6;0;1;4;11;0;2;1;0;0;1;1;5;0;0;7;1;2;10;3;3;2;0;1;0;0;2;2;0;3;0;0;3;0;7;0;4;1;10;5;2;10;6;3;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;2;32;4;2;0;1;4;1;0;1;0;0;0;1;0;0;0;0;3;0;1;0;0;7;10;9;0;2;1;1;0;3;3;2;1;0;1;5;1;0;0;0;1;1;2;0;0;1;10;4;2;1;3;1;0;0;1;24;2;6;0;9;2;6;1;0;1;12;0;0;10;4;0;0;0;1;0;2;0;0;1;1;1;0;0;0;2;0;1;1;0;1
31697-4428;SUCESSO;1;5;1;3;61;2;0;0;0;0;23;0;14;2;3;2;0;1;3;0;0;5;1;2;11;1;2;1;3;0;1;0;3;3;1;6;2;0;4;0;4;1;5;1;4;0;0;33;2;0;0;4;0;2;0;0;0;1;3;0;0;0;0;0;1;2;52;6;4;0;0;23;2;0;3;2;0;0;2;0;0;0;0;4;0;0;0;2;2;4;1;0;3;0;1;0;4;3;0;0;0;3;4;3;0;0;0;0;0;2;0;0;1;11;3;1;2;4;0;2;0;1;39;0;4;0;5;1;1;0;0;1;13;0;5;2;0;1;0;0;6;5;1;0;0;0;0;0;1;0;0;7;0;0;0;0;1
31699-4912;SUCESSO;1;3;1;0;40;0;2;0;0;3;20;0;8;0;1;0;0;3;0;0;0;3;0;0;9;1;2;1;0;0;0;0;2;2;2;7;2;0;5;0;7;1;0;0;0;0;0;30;3;1;0;10;1;5;5;4;1;2;5;0;3;0;0;0;1;2;48;2;1;0;1;27;2;1;9;5;5;4;2;1;0;0;0;5;5;0;0;1;1;0;0;0;0;0;0;0;3;3;2;0;0;0;6;1;0;2;0;1;2;2;1;0;0;7;3;2;0;3;0;2;0;0;30;0;2;2;8;0;5;1;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5;3;0;1;0;0;0;0;1
31701-4429;insucesso;1;5;0;0;48;4;1;0;0;4;16;0;2;1;0;0;0;5;2;2;2;6;1;2;5;0;2;0;0;1;3;0;2;2;1;1;0;0;1;0;4;0;0;0;2;1;1;11;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;3;0;2;3;0;2;2;3;3;1;0;0;1;6;2;0;1;0;2;0;2;0;1;0;9;3;0;0;2;2;0;0;0;15;0;0;0;5;0;2;0;0;1;6;0;0;2;0;2;0;0;3;0;1;1;0;0;0;0;5;0;0;5;4;0;0;0;0
31704-4428;SUCESSO;1;3;1;2;71;1;6;0;2;6;21;2;6;1;2;1;2;1;0;1;0;2;1;1;14;1;4;0;3;4;0;0;3;3;2;15;8;0;7;0;8;1;6;0;2;0;0;44;1;0;0;20;0;12;7;2;2;4;10;0;7;3;0;0;0;5;62;6;4;0;0;22;1;0;10;7;4;0;7;3;0;0;0;6;2;2;4;1;3;3;0;3;11;2;9;3;3;3;2;1;0;0;8;0;0;1;0;2;2;2;1;0;1;10;3;1;1;1;0;0;0;1;41;2;2;1;12;0;3;1;1;1;20;0;1;1;0;7;2;0;5;1;6;0;3;2;0;0;2;0;0;4;0;0;1;0;1
31727-4224;insucesso;1;2;1;5;61;0;0;0;0;0;6;0;2;0;1;0;0;0;0;3;2;3;1;1;3;0;1;0;1;1;2;0;3;3;1;9;5;2;4;3;7;1;1;0;7;2;5;27;1;0;0;7;1;6;5;3;0;1;4;0;2;0;0;5;0;3;35;3;0;0;0;13;0;0;2;2;2;0;0;0;0;0;1;6;1;2;3;0;0;0;0;0;15;1;8;3;2;1;0;0;0;0;7;0;0;2;0;1;0;1;1;0;0;8;1;1;0;1;0;0;1;3;17;0;1;0;4;0;1;1;3;1;21;3;1;6;0;1;0;0;1;0;1;0;1;0;0;0;2;1;0;4;1;0;1;0;1
31728-4224;SUCESSO;1;8;1;48;144;2;4;0;0;7;52;2;7;0;0;0;1;6;23;3;0;12;2;0;8;0;4;1;19;1;7;0;5;4;0;10;4;0;5;0;13;3;6;5;43;6;1;42;5;1;0;9;1;2;0;0;0;1;7;0;3;1;0;0;3;4;125;5;1;0;0;14;1;0;3;1;0;0;1;1;0;0;0;18;1;1;3;3;3;46;25;4;11;4;5;0;4;4;3;2;1;0;65;3;1;19;0;2;2;3;0;0;1;26;3;0;6;1;1;0;3;8;21;2;5;0;10;4;2;1;1;1;79;0;2;34;2;4;0;0;7;4;11;0;3;2;0;0;25;10;3;17;0;0;9;0;1
31732-4224;SUCESSO;1;7;1;0;43;3;1;0;0;3;9;1;2;0;1;1;0;0;3;0;0;4;0;1;10;0;2;0;1;0;0;0;7;6;1;4;1;0;3;0;6;1;0;0;1;1;2;21;3;0;0;9;2;5;1;0;0;0;1;0;1;0;0;0;1;3;32;3;1;0;1;9;0;0;4;3;1;0;0;0;0;0;0;3;0;1;0;1;2;7;1;3;2;0;1;0;5;5;2;1;2;1;7;2;1;0;0;2;2;4;1;0;0;16;3;0;3;5;0;1;0;0;36;0;1;0;6;0;0;0;0;1;13;0;3;1;0;5;2;0;1;1;1;0;0;0;0;0;0;0;0;4;0;0;1;0;1
31734-4428;insucesso;1;2;1;0;18;0;1;0;1;2;3;0;1;0;1;0;0;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;4;4;2;4;0;0;4;4;4;0;0;0;0;0;0;18;0;0;0;5;0;3;3;1;0;1;2;0;1;1;1;0;0;1;26;1;0;0;0;10;0;0;3;2;2;0;1;1;1;1;1;7;2;2;0;0;2;2;0;1;0;0;0;0;4;4;1;0;0;3;8;2;0;3;1;3;0;3;2;0;0;8;1;0;0;2;0;0;0;0;25;0;4;1;6;2;1;0;0;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1
31740-4428;SUCESSO;1;11;1;0;107;5;1;0;0;3;29;0;3;0;1;1;0;2;0;2;0;6;0;2;15;0;3;1;4;5;0;0;3;3;2;6;1;0;5;0;5;0;0;0;1;0;0;33;0;0;0;10;0;4;2;1;0;1;3;0;0;0;0;0;2;0;75;2;1;0;0;16;0;0;5;2;1;1;2;0;0;0;0;13;2;2;0;3;8;2;0;0;3;0;1;1;6;4;1;1;2;1;8;2;1;0;0;1;1;3;0;0;1;21;4;1;3;4;4;1;2;3;91;2;4;0;18;2;4;1;4;1;16;0;2;0;0;0;0;0;5;0;9;0;6;7;1;0;0;0;0;2;0;1;0;0;1
31742-4912;SUCESSO;1;2;1;0;22;1;2;0;0;2;4;0;3;0;1;0;0;0;0;0;0;4;1;2;1;0;0;0;0;0;0;0;1;1;0;7;3;0;4;0;3;0;0;0;0;0;1;11;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;15;1;0;0;0;6;0;0;2;1;0;0;0;0;0;0;0;3;1;0;0;1;0;1;0;0;0;0;0;0;3;3;1;0;1;1;3;2;1;1;0;0;1;2;1;0;0;8;2;0;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
31743-4429;insucesso;0;0;0;5;37;0;3;0;0;3;4;0;0;0;0;0;0;1;0;0;0;2;0;1;2;0;0;0;6;0;3;0;4;4;3;8;7;2;1;0;3;0;3;0;2;0;0;33;2;0;0;9;0;3;2;1;0;1;3;0;2;0;0;0;0;1;30;0;0;0;0;14;2;0;3;2;2;0;2;1;0;0;0;3;2;0;1;0;1;1;0;1;3;0;0;0;6;5;0;0;3;2;13;5;3;9;4;0;0;7;0;2;2;11;0;0;0;4;2;0;0;3;19;0;2;1;5;1;1;0;0;0;14;3;0;2;0;1;0;1;2;0;0;0;0;0;0;0;16;5;0;5;0;0;2;1;0
31743-5102;SUCESSO;0;3;1;0;31;0;1;0;0;0;7;0;4;0;2;0;0;0;0;0;0;9;5;1;3;0;0;0;2;1;0;0;2;2;1;2;1;0;1;0;2;0;0;0;1;0;0;16;1;1;1;6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;25;1;0;0;0;12;0;0;6;1;0;0;1;0;0;0;0;3;0;1;0;1;2;1;0;0;2;1;1;1;5;4;1;0;0;3;13;2;0;9;0;2;2;3;2;0;0;20;8;0;1;3;1;1;1;0;8;1;2;1;2;0;1;0;0;0;4;0;0;1;0;0;0;0;1;0;2;0;0;1;0;0;2;1;0;3;0;0;0;0;1
31746-4224;SUCESSO;1;6;0;0;93;2;9;0;1;2;22;2;5;4;1;0;0;1;6;7;0;7;2;3;24;1;4;1;1;2;1;0;5;5;2;7;4;0;3;0;10;1;4;1;0;0;2;21;11;3;1;6;1;1;1;1;0;0;1;0;0;0;0;0;1;0;47;8;3;0;0;11;7;1;1;0;0;0;1;0;0;0;0;4;0;0;2;1;2;11;0;4;9;3;5;2;6;5;2;1;1;2;8;4;1;1;0;2;1;4;1;0;0;19;7;3;1;6;0;2;1;0;52;1;4;0;9;1;2;1;4;1;21;0;5;0;0;4;3;0;3;2;2;0;1;1;0;0;0;0;0;2;0;0;3;0;1
31747-4428;SUCESSO;1;5;1;0;46;4;2;0;0;2;11;0;0;0;0;0;0;2;1;0;0;3;0;2;8;1;4;1;0;0;0;0;2;2;0;3;0;0;3;0;4;0;0;0;2;0;0;9;0;0;0;6;0;3;2;2;2;0;0;0;0;0;0;0;0;1;30;6;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;4;2;1;1;0;0;0;0;5;5;1;0;2;2;12;2;2;0;0;1;1;3;1;0;1;12;1;0;1;2;2;1;0;0;25;1;2;0;10;1;2;2;0;1;4;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
31751-4429;insucesso;0;0;0;0;34;0;2;0;1;0;12;0;1;0;0;0;0;0;1;0;0;2;0;0;9;0;1;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;1;0;7;1;0;8;2;1;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;28;4;1;1;0;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6;4;0;0;0;0;0;5;5;1;0;2;1;7;2;1;0;0;0;1;3;0;2;1;11;1;1;0;4;2;0;0;0;25;0;0;0;2;0;1;0;0;0;10;0;0;7;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
31751-5102;insucesso;0;0;0;0;21;0;1;0;0;0;6;0;1;0;0;0;0;0;1;0;0;1;0;0;4;0;3;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;3;1;2;2;1;0;0;1;0;0;0;0;0;0;0;17;2;2;0;0;3;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;3;0;2;0;0;0;0;1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;0;1;3;0;0;0;1;1;0;0;0;22;0;1;0;8;1;3;1;0;0;4;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31755-4224;SUCESSO;1;4;1;0;57;3;1;0;0;3;19;3;1;1;0;0;0;1;1;0;0;4;1;0;9;0;1;1;2;1;1;0;3;3;1;6;2;0;4;0;6;0;0;0;1;0;1;24;4;1;0;2;1;0;0;0;0;1;8;0;4;2;0;0;0;2;52;10;6;0;1;15;2;1;1;0;0;0;5;2;0;0;0;1;0;0;5;0;1;2;0;0;8;2;6;3;3;2;0;0;1;0;10;2;1;2;0;0;1;1;0;0;0;10;1;1;0;1;4;0;2;1;32;0;0;0;1;0;1;1;0;1;6;0;1;0;0;2;0;0;1;0;2;0;0;0;9;9;2;0;0;9;0;1;0;0;1
31759-4428;SUCESSO;0;1;1;2;43;1;0;0;0;0;13;0;1;0;0;0;0;2;2;3;0;2;1;0;2;0;0;0;5;1;0;0;2;2;0;2;1;0;1;0;0;0;0;0;13;3;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;4;4;0;6;4;0;0;2;2;1;1;0;1;3;2;0;1;0;1;1;2;0;0;1;8;2;1;0;1;3;0;0;7;20;0;1;1;4;0;2;0;0;0;15;0;2;9;2;0;0;0;1;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1
31760-4428;SUCESSO;2;7;1;1;85;5;9;0;1;0;28;0;10;3;0;0;2;5;2;0;0;0;0;0;23;3;5;1;0;0;1;0;6;5;1;4;2;0;2;0;10;1;2;2;1;0;0;36;7;2;2;10;0;6;5;4;2;1;4;0;3;0;0;0;1;4;65;5;4;0;1;21;4;1;3;3;2;2;3;2;0;0;0;9;1;3;0;3;3;7;0;4;1;1;0;0;4;3;2;0;0;1;3;2;0;0;0;2;2;2;1;0;0;8;2;1;1;2;0;0;0;1;78;1;8;1;20;1;5;0;1;3;16;0;0;1;0;8;4;0;8;6;1;0;1;1;0;0;0;0;0;4;0;0;0;0;1
31762-4429;SUCESSO;1;7;1;1;84;4;2;0;1;3;33;1;5;2;0;0;1;3;4;1;0;8;1;2;4;0;1;0;0;1;3;0;6;6;3;9;2;0;7;0;10;1;7;3;1;0;0;37;9;1;0;12;2;3;2;1;1;2;7;0;3;1;0;0;0;4;73;6;1;0;1;25;4;0;4;0;0;0;4;2;0;0;0;6;3;2;5;0;3;6;1;0;8;7;0;0;4;4;1;0;0;2;13;2;0;1;0;2;0;2;2;0;0;14;5;1;3;3;1;4;5;2;43;1;1;1;7;1;0;0;1;1;14;0;2;1;0;1;1;0;1;1;4;0;0;0;4;4;3;0;0;8;0;4;2;0;1
31771-4429;SUCESSO;1;1;1;0;42;0;0;0;0;1;10;1;3;1;0;0;1;1;0;0;0;3;0;2;15;2;2;0;1;0;2;0;3;3;0;5;1;0;3;0;4;1;0;0;0;0;0;15;5;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;30;2;0;0;1;8;4;0;0;0;0;0;1;0;0;0;0;6;2;3;0;0;0;2;0;1;0;0;0;0;4;3;0;0;2;1;5;2;1;1;0;0;1;2;0;0;0;7;2;2;0;3;1;0;0;0;39;0;6;1;4;0;1;0;0;2;5;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;10;2;1;3;0;0;1;0;1
31772-4224;SUCESSO;1;1;1;0;44;1;0;0;0;3;8;1;2;1;0;0;0;1;2;2;0;2;0;1;17;1;4;1;0;0;0;0;2;2;0;5;4;0;1;0;6;0;0;0;4;1;2;12;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6;3;0;2;3;1;1;0;0;0;0;0;0;0;0;0;4;0;1;1;0;1;2;0;0;7;0;5;0;4;3;1;1;0;2;5;2;0;1;0;2;0;2;1;0;0;10;2;0;2;4;0;1;1;0;41;0;1;0;5;0;1;0;0;1;8;0;1;2;0;0;0;0;1;1;2;0;0;2;0;0;2;2;1;4;0;0;1;0;1
31774-4224;SUCESSO;1;7;1;6;148;2;5;0;1;11;64;5;9;2;0;0;0;8;26;1;0;7;2;1;13;1;3;1;1;2;8;0;3;3;0;5;1;0;4;0;23;3;0;0;84;34;1;40;17;5;0;6;3;3;0;0;0;0;1;0;0;0;0;0;1;3;109;16;3;0;2;20;5;2;3;2;0;0;0;0;0;0;0;8;2;0;0;1;1;47;41;1;3;1;0;0;3;2;1;1;0;0;7;1;0;1;0;1;2;1;0;0;0;18;4;1;3;2;3;0;1;3;61;0;7;4;13;3;2;0;3;1;90;0;10;79;32;1;0;0;11;1;3;0;2;3;8;6;5;1;0;21;0;7;11;0;1
31776-4224;SUCESSO;1;22;3;4;132;10;8;0;1;2;28;0;7;0;1;1;1;8;1;10;0;5;1;1;11;0;2;1;2;2;3;0;4;4;1;11;2;0;9;0;5;0;5;0;5;0;2;24;1;0;0;6;0;3;2;1;0;1;5;0;1;0;0;0;1;2;93;4;1;0;0;19;1;0;4;2;1;1;2;0;0;0;0;19;3;5;0;2;7;3;0;1;13;1;10;1;7;7;5;2;2;0;9;1;1;0;0;2;4;5;1;0;1;22;4;2;3;4;0;1;4;4;56;1;2;0;12;1;4;1;2;1;28;0;1;2;0;4;1;0;4;3;5;0;1;2;0;0;10;3;2;9;0;0;9;0;3
31784-4429;SUCESSO;1;5;1;2;51;3;5;0;3;1;23;1;6;0;5;2;0;2;0;0;0;1;0;0;9;0;1;0;5;1;3;0;3;3;2;4;0;0;4;0;5;1;1;0;4;1;0;32;4;2;1;14;1;6;5;5;3;1;1;0;0;0;0;0;2;0;50;5;3;0;1;18;3;1;9;4;3;3;0;0;0;0;0;4;2;0;2;0;3;3;1;2;4;2;2;0;4;4;2;1;0;1;9;1;0;1;0;2;0;3;1;0;1;10;3;1;1;4;0;0;0;3;38;0;1;0;6;0;3;0;2;1;11;0;2;4;1;2;0;0;4;2;2;0;0;0;3;0;11;0;0;9;0;3;1;0;1
31802-4224;SUCESSO;0;8;0;3;67;3;3;0;2;2;23;1;0;0;0;0;0;5;2;1;0;4;0;0;7;0;4;0;0;0;2;0;2;2;0;4;1;0;3;0;2;0;1;0;13;2;0;9;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;62;1;1;0;0;4;0;0;2;1;0;0;0;0;0;0;0;11;2;2;0;2;2;15;7;0;2;0;0;0;6;6;2;2;2;2;21;6;2;7;0;2;0;6;0;0;2;21;2;1;1;5;1;1;0;2;41;0;3;0;11;1;1;0;0;0;28;0;3;12;2;2;0;0;3;0;1;0;0;1;0;0;9;2;0;8;0;0;2;0;1
31805-4224;SUCESSO;1;6;0;1;110;2;25;0;5;7;28;3;3;0;0;0;1;2;2;0;0;7;3;0;20;2;12;5;0;3;0;0;4;4;2;6;2;0;4;0;12;3;1;0;0;0;2;16;3;0;0;5;0;2;2;1;0;1;3;0;1;0;0;0;2;0;55;13;4;0;6;11;1;0;4;2;2;1;2;1;0;0;0;5;0;1;0;1;3;5;0;0;2;0;0;0;7;7;2;1;2;3;13;4;2;3;0;3;1;7;2;0;2;20;6;1;0;4;0;2;0;0;40;1;8;2;20;3;7;4;2;1;6;0;2;0;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;2;0;0;1;0;1
31816-4224;SUCESSO;1;9;0;2;156;7;14;0;1;4;45;8;17;6;1;1;4;3;2;1;0;12;2;3;43;4;12;7;5;1;10;0;3;3;2;7;3;0;4;0;7;4;0;0;4;2;2;41;13;3;1;8;1;4;3;2;0;1;12;0;8;4;0;0;0;1;77;15;6;0;5;36;10;2;7;4;3;2;12;8;0;0;0;8;3;0;3;1;2;5;2;1;14;9;4;1;4;3;1;1;1;1;15;2;1;5;0;1;1;2;0;0;0;18;6;3;0;3;5;1;2;2;68;0;13;5;16;7;9;2;2;1;16;0;6;4;1;2;1;0;1;1;3;0;2;2;2;2;22;10;6;12;0;2;1;0;1
31826-4428;SUCESSO;1;2;1;0;48;2;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;1;0;1;17;1;2;1;0;0;0;0;1;1;0;5;1;0;4;0;3;0;0;0;0;0;1;9;1;0;0;3;0;2;0;0;0;0;1;0;1;0;0;0;0;0;19;3;0;0;2;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;3;3;1;0;0;2;6;1;0;0;0;0;1;2;1;0;0;7;2;1;0;3;1;1;0;0;36;2;1;0;4;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
31831-4428;SUCESSO;3;3;0;0;57;2;3;0;0;3;14;0;5;1;0;0;0;0;0;3;0;3;0;0;17;2;3;2;0;0;0;0;2;2;2;5;1;0;4;0;6;0;3;2;0;0;1;27;5;1;0;1;0;0;0;0;0;0;6;0;5;0;0;0;0;1;45;5;0;0;1;17;4;1;0;0;0;0;4;3;0;0;0;2;0;0;4;1;2;2;0;1;12;4;9;3;6;6;2;1;3;1;12;4;2;2;0;1;2;6;0;0;2;12;2;2;0;2;2;1;0;0;30;1;4;2;6;1;2;0;3;3;4;0;1;0;0;1;0;0;1;0;2;0;1;1;1;0;2;0;0;2;0;1;0;0;1
31833-4224;SUCESSO;1;8;1;1;84;4;3;0;1;1;29;1;9;1;6;1;1;3;3;0;0;8;0;0;14;2;2;0;2;1;2;0;3;3;2;6;1;0;5;0;7;2;2;0;3;0;0;53;6;5;1;31;3;18;9;6;4;6;9;0;1;0;0;0;1;2;77;5;0;0;2;28;2;1;19;8;5;2;3;0;0;0;0;11;2;5;1;3;4;4;1;2;3;2;1;1;4;3;1;0;1;1;10;1;0;1;0;0;0;2;1;0;0;20;1;0;6;4;2;0;0;2;64;1;7;2;15;0;3;2;0;1;9;0;1;3;0;4;2;0;0;0;5;0;1;2;7;4;0;0;0;8;0;3;0;0;1
31836-4224;SUCESSO;1;3;1;0;124;0;9;0;3;6;54;11;26;9;0;0;3;2;8;0;0;13;4;2;17;1;2;0;1;0;3;0;6;6;3;10;6;0;4;0;8;4;1;0;8;0;0;48;15;6;2;2;0;1;0;0;0;0;8;0;2;1;0;0;0;1;80;16;4;0;1;36;11;3;0;0;0;0;5;1;0;0;0;3;2;0;1;0;0;12;7;2;5;3;2;1;7;6;2;1;2;2;33;2;0;1;0;1;0;6;1;0;1;30;9;5;0;7;8;2;2;1;31;0;2;1;4;0;0;0;0;1;16;0;1;8;0;2;1;0;0;0;2;0;1;2;2;2;0;0;0;4;0;2;0;0;1
31853-4224;insucesso;0;3;0;0;65;3;2;0;0;3;20;2;5;0;1;0;0;4;5;1;0;4;0;1;12;0;1;0;4;1;1;3;7;6;1;14;7;3;7;0;3;1;0;0;4;1;1;22;2;1;1;6;2;1;1;0;0;0;2;1;0;0;0;1;0;3;41;7;1;0;0;12;0;0;2;0;0;0;2;0;0;0;2;6;3;1;2;0;1;9;3;0;4;2;0;0;3;3;0;0;1;2;4;2;1;1;1;1;0;2;1;0;1;12;3;1;0;2;1;0;2;0;37;0;4;1;6;2;1;1;2;0;18;0;8;4;0;2;0;0;2;0;6;5;1;0;0;0;7;3;0;5;1;0;4;2;1
